,Unnamed: 0,id,title,vendor,category,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku,rating,review_count,questions,review
2487,2487,8.0079E+12,Yuasa HJ-S75D31L Auxiliary Car Battery 12V,YUASA,Car Batteries,Battery,2023-02-13T06:13:18+00:00,1477,3072,32500,TRUE,YUASA-HJ-S75D31L,0,0,0,[]
2488,2488,8.0079E+12,Yuasa HJ-S65D26L-B Auxiliary Car Battery 12V 68Ah,YUASA,Car Batteries,Battery,2023-02-13T06:13:13+00:00,1564,1564,32500,TRUE,YUASA-HJ-S65D26L,0,0,0,[]
2489,2489,8.0079E+12,Yuasa HJ-S55D23R-B Auxiliary Car Battery 12V 57Ah,YUASA,Car Batteries,Battery,2023-02-13T06:13:09+00:00,1278,2659,32500,TRUE,YUASA-HJ-S55D23R-B,0,0,0,[]
2490,2490,8.0079E+12,Yuasa L26-70 Leisure Battery 12V 70Ah,YUASA,Car Batteries,Battery,2023-02-13T06:13:22+00:00,326,326,17000,TRUE,YUASA-L26-70/GS-L26-70,0,0,0,[]
2491,2491,8.0079E+12,Yuasa L26-80 Leisure Battery 12V 80Ah,YUASA,Car Batteries,Battery,2023-02-13T06:13:27+00:00,378,378,18000,TRUE,YUASA-GS-L26-80,0,0,0,[]
2492,2492,8.0079E+12,Yuasa L26-AGM Leisure Battery 12V 90Ah,YUASA,Car Batteries,Battery,2023-02-13T06:13:31+00:00,930,930,32500,TRUE,YUASA-GS-L26-AGM,0,0,0,[]
2493,2493,8.0079E+12,Yuasa L31-EFB Leisure Battery 12V 100Ah,YUASA,Car Batteries,Battery,2023-02-13T06:13:41+00:00,603,603,32500,TRUE,YUASA-GS-L31-EFB,0,0,0,[]
2494,2494,8.0079E+12,Yuasa M26-EFB Marine Battery 12V 80Ah,YUASA,Car Batteries,Battery,2023-02-13T06:14:16+00:00,498,1062,18700,TRUE,YUASA-M26-EFB,0,0,0,[]
2495,2495,8.0079E+12,Yuasa M31-EFB Marine Battery 12V 100Ah,YUASA,Car Batteries,Battery,2023-02-13T06:14:25+00:00,621,1328,23500,TRUE,YUASA-M31-EFB,0,0,0,[]
2496,2496,8.0079E+12,Yuasa YB9L-A2 Quad Bike ATV Battery,YUASA,Car Batteries,Battery,2023-02-13T06:14:48+00:00,169,173,32500,TRUE,YUASA-YU-YB9L-A2(CP),0,0,0,[]
2497,2497,8.0079E+12,Yuasa YPC100-12 YuPower Cyclic VRLA 100-12 Battery,YUASA,Car Batteries,Battery,2023-02-13T06:14:52+00:00,1164,2069,30400,TRUE,YUASA-YPC100-12,0,0,0,[]
2498,2498,8.0079E+12,Yuasa YPC55-12 High Performance Heavy Duty Cyclic Mobility Battery,YUASA,Car Batteries,Battery,2023-02-13T06:14:57+00:00,709,1260,20000,TRUE,YUASA-YPC55-12,0,0,0,[]
2499,2499,8.0079E+12,Yuasa NP17-12iFR Valve Regulated Lead Acid Battery 12V 17Ah,YUASA,Car Batteries,Battery,2023-02-13T06:16:56+00:00,296,526,6100,TRUE,YUASA-NP17-12IFR,,,,[]
2500,2500,8.0079E+12,Yuasa NP7-12 Valve Regulated Lead Acid Battery 12V 7Ah,YUASA,Car Batteries,Battery,2023-02-13T06:17:01+00:00,82,164,2650,TRUE,YUASA-NP7-12,0,0,0,[]
2501,2501,8.0079E+12,Yuasa NPC38-12 VRLA/AGM Battery,YUASA,Car Batteries,Battery,2023-02-13T06:17:10+00:00,627,1114,14200,TRUE,YUASA-NPC38-12,0,0,0,[]
2502,2502,8.0079E+12,Yuasa NPC24-12 VRLA/AGM Battery,YUASA,Car Batteries,Battery,2023-02-13T06:17:06+00:00,317,690,8800,TRUE,YUASA-NPC24-12,0,0,0,[]
2503,2503,8.0079E+12,Yuasa REC36-12 Cyclic Deep Cycle Battery 12V 36Ah (YC33-12 / Y33-12 / YPC33-12),YUASA,Car Batteries,Battery,2023-02-13T06:17:25+00:00,420,797,11000,TRUE,YUASA-REC36-12I,0,0,0,[]
2504,2504,8.0079E+12,Yuasa REC14-12 Cyclic AGM VRLA Battery 12V 14Ah,YUASA,Car Batteries,Battery,2023-02-13T06:17:16+00:00,201,381,4000,TRUE,YUASA-REC14-12,0,0,0,[]
2505,2505,8.0079E+12,Yuasa REC50-12 12V 50Ah Cyclic AGM VRLA Deep Cycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:17:29+00:00,586,1112,15650,TRUE,YUASA-REC50-12,0,0,0,[]
2506,2506,8.0079E+12,Yuasa SY50-N18L-AT Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:17:34+00:00,373,375,32500,TRUE,YUASA-YU-SY50-N18L-AT(CP),0,0,0,[]
2507,2507,8.0079E+12,Yuasa SYB14L-A2 Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:17:38+00:00,214,214,32500,TRUE,YUASA-YU-SYB14L-A2(DC),0,0,0,[]
2508,2508,8.0079E+12,Yuasa Y50-N18A-A Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:17:43+00:00,328,332,32500,TRUE,YUASA-YU-Y50-N18A-A(DC),0,0,0,[]
2509,2509,8.0079E+12,Yuasa Y50-N18L-A3 Motorcycle Battery (Goldwing),YUASA,Car Batteries,Battery,2023-02-13T06:17:52+00:00,333,339,32500,TRUE,YUASA-YU-Y50-N18L-A3(DC),0,0,0,[]
2510,2510,8.0079E+12,Yuasa Y50-N18L-A Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:17:48+00:00,323,326,32500,TRUE,YUASA-YU-Y50-N18L-A(CP),0,0,0,[]
2511,2511,8.0079E+12,Yuasa Y60-N24-A Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:17:56+00:00,368,369,32500,TRUE,YUASA-YU-Y60-N24-A(DC),0,0,0,[]
2512,2512,8.0079E+12,Yuasa YB10A-A2 Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:18:06+00:00,169,173,32500,TRUE,YUASA-YU-YB10A-A2(DC),0,0,0,[]
2513,2513,8.0079E+12,Yuasa Y60-N24L-A Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:18:01+00:00,438,443,32500,TRUE,YUASA-YU-Y60-N24L-A(CP),0,0,0,[]
2514,2514,8.0079E+12,Yuasa YB12AL-A Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:18:29+00:00,189,190,32500,TRUE,YUASA-YU-YB12AL-A(DC),0,0,0,[]
2515,2515,8.0079E+12,Yuasa YB10L-B2 Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:18:15+00:00,199,203,32500,TRUE,YUASA-YU-YB10L-B2(CP),0,0,0,[]
2516,2516,8.0079E+12,Yuasa YB12B-B2 Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:18:40+00:00,194,197,32500,TRUE,YUASA-YU-YB12B-B2(DC),0,0,0,[]
2517,2517,8.0079E+12,Yuasa YB14A-A1 Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:19:02+00:00,209,210,32500,TRUE,YUASA-YU-YB14A-A1(DC),0,0,0,[]
2518,2518,8.00791E+12,Yuasa YB14L-A1 Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:19:13+00:00,189,193,32500,TRUE,YUASA-YU-YB14L-A1(DC),0,0,2,[]
2519,2519,8.00791E+12,Yuasa YB16-B Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:19:35+00:00,318,321,32500,TRUE,YUASA-YU-YB16-B(CP),0,0,0,[]
2520,2520,8.00791E+12,Yuasa YB16B-A1 Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:19:52+00:00,299,302,32500,TRUE,YUASA-YU-YB16B-A1(CP),0,0,0,[]
2521,2521,8.00791E+12,Yuasa YB16B-A Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:19:46+00:00,284,288,32500,TRUE,YUASA-YU-YB16B-A(DC),0,0,0,[]
2522,2522,8.00791E+12,Yuasa YB2.5L-C Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:20:09+00:00,85,85,32500,TRUE,YUASA-YU-YB2.5L-C(DC),,,,[]
2523,2523,8.00791E+12,Yuasa YB2.5L-C-1 Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:20:15+00:00,120,119,32500,TRUE,YUASA-YU-YB2.5L-C-1(DC),0,0,0,[]
2524,2524,8.00791E+12,Yuasa YB2.5L-C-2 Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:20:20+00:00,120,119,32500,TRUE,YUASA-YU-YB2.5L-C-2(DC),0,0,0,[]
2525,2525,8.00791E+12,Yuasa YB3L-A Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:20:31+00:00,82,169,32500,TRUE,YUASA-YU-YB3L-A(DC),0,0,0,[]
2526,2526,8.00791E+12,Yuasa YB7B-B Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:20:57+00:00,140,139,32500,TRUE,YUASA-YU-YB7B-B(CP),0,0,0,[]
2527,2527,8.00791E+12,Yuasa YB9A-A Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:21:13+00:00,149,149,32500,TRUE,YUASA-YU-YB9A-A(DC),0,0,0,[]
2528,2528,8.00791E+12,Yuasa YB9L-B Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:21:18+00:00,121,266,32500,TRUE,YUASA-YU-YB9L-B(DC),0,0,0,[]
2529,2529,8.00791E+12,Yuasa YIX30L High Performance MF Motorcycle Battery YIX30L-BS,YUASA,Car Batteries,Battery,2023-02-13T06:21:23+00:00,805,815,32500,TRUE,YUASA-YU-YIX30L-BS(CP),0,0,0,[]
2530,2530,8.00791E+12,Yuasa YT19BL-BS MF Motorcycle Battery (51913),YUASA,Car Batteries,Battery,2023-02-13T06:21:45+00:00,467,470,32500,TRUE,YUASA-YU-YT19BL-BS(CP),0,0,0,[]
2531,2531,8.00791E+12,Yuasa YTX20H-BS High Performance MF Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:22:39+00:00,487,491,32500,TRUE,YUASA-YU-YTX20H-BS(CP),0,0,0,[]
2532,2532,8.00791E+12,Yuasa YTX16-BS-1 MF Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:22:27+00:00,428,430,32500,TRUE,YUASA-YU-YTX16-BS-1(CP),0,0,0,[]
2533,2533,8.00791E+12,Yuasa YTX20HL-BS-PW High Performance MF Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:22:48+00:00,487,495,32500,TRUE,YUASA-YU-YTX20HL-BS-PW(CP),0,0,0,[]
2534,2534,8.00791E+12,Yuasa YTZ8V High Performance MF Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T06:23:10+00:00,458,463,32500,TRUE,YUASA-YU-YTZ8V(WC),0,0,0,[]
2535,2535,8.00791E+12,Yuasa Yucel Y12-12 VRLA/AGM Battery,YUASA,Car Batteries,Battery,2023-02-13T06:23:16+00:00,165,292,3800,TRUE,YUASA-Y12-12,0,0,0,[]
2536,2536,8.00791E+12,Yuasa Yucel Y7-12 VRLA/AGM Battery,YUASA,Car Batteries,Battery,2023-02-13T06:23:25+00:00,68,120,2200,TRUE,YUASA-Y7-12,0,0,0,[]
2537,2537,8.00791E+12,Yuasa Yucel Y17-12i VRLA/AGM Battery,YUASA,Car Batteries,Battery,2023-02-13T06:23:20+00:00,224,398,6200,TRUE,YUASA-Y17-12i,0,0,0,[]
2538,2538,8.00793E+12,FLT Batteries 12 EpzB 660 Forklift Battery - 2 Volt Cell 12EPzB660,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:08:04+00:00,6447,,1000000,FALSE,FLTB-12EPzB660,0,0,0,[]
2539,2539,8.00793E+12,FLT Batteries 12 EpzB 384 Forklift Battery - 2 Volt Cell 12EPzB384,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:07:55+00:00,6404,,1000000,FALSE,FLTB-12EPzB384,0,0,0,[]
2540,2540,8.00793E+12,FLT Batteries 12 EpzB 715 Forklift Battery - 2 Volt Cell 12EPzB715,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:08:08+00:00,6469,,1000000,FALSE,FLTB-12EPzB715,0,0,0,[]
2541,2541,8.00793E+12,FLT Batteries 12 EpzB 504 Forklift Battery - 2 Volt Cell 12EPzB504,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:08:00+00:00,6425,,1000000,FALSE,FLTB-12EPzB504,0,0,0,[]
2542,2542,8.00793E+12,FLT Batteries 12 EpzB 900 Forklift Battery - 2 Volt Cell 12EPzB900,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:08:13+00:00,6491,,1000000,FALSE,FLTB-12EPzB900,0,0,0,[]
2543,2543,8.00793E+12,FLT Batteries 12 EpzS 1080 Forklift Battery - 2 Volt Cell 12EPzS1080,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:08:18+00:00,6448,,1000000,FALSE,FLTB-12EPzS1080,0,0,0,[]
2544,2544,8.00793E+12,FLT Batteries 12 EpzS 1260 Forklift Battery - 2 Volt Cell 12EPzS1260,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:08:27+00:00,6470,,1000000,FALSE,FLTB-12EPzS1260,0,0,0,[]
2545,2545,8.00793E+12,FLT Batteries 3 EpzS 150 Forklift Battery - 2 Volt Cell 3EPzS150,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:08:36+00:00,568,,1000000,FALSE,FLTB-3EPzS150,,,,[]
2546,2546,8.00793E+12,FLT Batteries 12 EpzS 1380 Forklift Battery - 2 Volt Cell 12EPzS1380,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:08:32+00:00,6491,,1000000,FALSE,FLTB-12EPzS1380,0,0,0,[]
2547,2547,8.00793E+12,FLT Batteries 3 EpzS 180 Forklift Battery - 2 Volt Cell 3EPzS180,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:08:40+00:00,642,,1000000,FALSE,FLTB-3EPzS180,0,0,0,[]
2548,2548,8.00793E+12,FLT Batteries 3 EpzS 240 Forklift Battery - 2 Volt Cell 3EPzS240,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:08:45+00:00,728,,1000000,FALSE,FLTB-3EPzS240,0,0,0,[]
2549,2549,8.00793E+12,FLT Batteries 3 EpzS 345 Forklift Battery - 2 Volt Cell 3EPzS345,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:08:58+00:00,909,,1000000,FALSE,FLTB-3EPzS345,0,0,0,[]
2550,2550,8.00793E+12,FLT Batteries 3 EpzS 270 Forklift Battery - 2 Volt Cell 3EPzS270,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:08:49+00:00,804,,1000000,FALSE,FLTB-3EPzS270,0,0,0,[]
2551,2551,8.00793E+12,FLT Batteries 3 EpzS 420 Forklift Battery - 2 Volt Cell 3EPzS420,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:09:06+00:00,1067,,1000000,FALSE,FLTB-3EPzS420,0,0,0,[]
2552,2552,8.00793E+12,FLT Batteries 3 EpzS 315 Forklift Battery - 2 Volt Cell 3EPzS315,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:08:54+00:00,869,,1000000,FALSE,FLTB-3EPzS315,0,0,0,[]
2553,2553,8.00793E+12,FLT Batteries 3 EpzS 375 Forklift Battery - 2 Volt Cell 3EPzS375,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:09:02+00:00,956,,1000000,FALSE,FLTB-3EPzS375,0,0,0,[]
2554,2554,8.00793E+12,FLT Batteries 3 EpzS 465 Forklift Battery - 2 Volt Cell 3EPzS465,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:09:11+00:00,1103,,1000000,FALSE,FLTB-3EPzS465,0,0,0,[]
2555,2555,8.00793E+12,FLT Batteries 3 PzB 300 - 24 Units - 48V Forklift Battery Pack 3PzB300,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:09:25+00:00,24599,,1000000,FALSE,FLTB-3PZB300,0,0,0,[]
2556,2556,8.00793E+12,FLT Batteries 3 PzB 195 - 24 Units - 48V Forklift Battery Pack 3PzB195,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:09:15+00:00,19800,,1000000,FALSE,FLTB-3PZB195,0,0,0,[]
2557,2557,8.00793E+12,FLT Batteries 3 PzB 225 - 24 Units - 48V Forklift Battery Pack 3PzB225,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:09:20+00:00,20946,,1000000,FALSE,FLTB-3PZB25,0,0,0,[]
2558,2558,8.00793E+12,FLT Batteries 3 PZS 180L 12V 2.16KW Off Grid Battery 3PZS180L,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:09:30+00:00,3848,,31400,FALSE,FLTB-3PZS180L12V,0,0,0,[]
2559,2559,8.00793E+12,FLT Batteries 3 PZS 180L 24V 4.32KW Off Grid Battery 3PZS180L,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:09:35+00:00,7695,,31400,FALSE,FLTB-3PZS180L24V,0,0,0,[]
2560,2560,8.00793E+12,FLT Batteries 3 PZS 180L 48V 8.64KW Off Grid Battery 3PZS180L,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:09:40+00:00,15390,,31400,FALSE,FLTB-3PZS180L48V,0,0,0,[]
2561,2561,8.00793E+12,FLT Batteries 3 PzS 240 - 24 Units - 48V Forklift Battery Pack 3PzS240,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:09:45+00:00,20009,,1000000,FALSE,FLTB-3PzS240,0,0,0,[]
2562,2562,8.00793E+12,FLT Batteries 3 PZS 240L 48V 11.52KW Off Grid Battery 3PZS240L,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:10:00+00:00,17454,,31400,FALSE,FLTB-3PZS240L48V,0,0,0,[]
2563,2563,8.00793E+12,FLT Batteries 3 PZS 240L 12V 2.80KW Off Grid Battery 3PZS240L,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:09:50+00:00,4364,,31400,FALSE,FLTB-3PZS240L12V,0,0,0,[]
2564,2564,8.00793E+12,FLT Batteries 3 PZS 240L 24V 5.76KW Off Grid Battery 3PZS240L,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:09:55+00:00,8727,,31400,FALSE,FLTB-3PZS240L24V,0,0,0,[]
2565,2565,8.00793E+12,FLT Batteries 3 PzS 270 - 24 Units - 48V Forklift Battery Pack 3PzS270,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:10:04+00:00,22156,,1000000,FALSE,FLTB-3PZS270L,0,0,0,[]
2566,2566,8.00793E+12,FLT Batteries 9 PzB 675 - 24 Units - 48V Forklift Battery Pack 9PzB675,FLT BATTERIES,Car Batteries,Battery,2023-02-13T07:10:10+00:00,48737,,1000000,FALSE,FLTB-9PzB675,0,0,0,[]
2567,2567,8.00793E+12,Yuasa YTX16-BS Quad Bike ATV Battery,YUASA,Car Batteries,Battery,2023-02-13T07:10:18+00:00,428,430,32500,TRUE,YUASA-YU-YTX16-BS(CP),0,0,0,[]
2568,2568,8.00793E+12,Yuasa 51814 Motorcycle Battery 12V 18Ah,YUASA,Car Batteries,Battery,2023-02-13T07:10:40+00:00,323,326,32500,TRUE,YUASA-YU-51814(CP),0,0,0,[]
2569,2569,8.00793E+12,Yuasa 51913 Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T07:10:45+00:00,333,335,32500,TRUE,YUASA-YU-51913(CP),0,0,0,[]
2570,2570,8.00793E+12,Yuasa 52515 Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T07:10:50+00:00,403,409,32500,TRUE,YUASA-YU-52515(CP),0,0,0,[]
2571,2571,8.00793E+12,Yuasa 53030 Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T07:10:55+00:00,433,439,32500,TRUE,YUASA-YU-53030(CP),0,0,0,[]
2572,2572,8.00793E+12,Yuasa 6N2-2A-1 Motorcycle Battery 6V 2.1Ah,YUASA,Car Batteries,Battery,2023-02-13T07:11:08+00:00,45,44,32500,TRUE,YUASA-YU-6N2-2A-1(DC),0,0,0,[]
2573,2573,8.00793E+12,Yuasa GYZ20H High Performance MF Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T07:11:36+00:00,934,946,32500,TRUE,YUASA-YU-GYZ20H(WC),0,0,0,[]
2574,2574,8.00793E+12,Yuasa GYZ32HL High Performance MF Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T07:11:45+00:00,1148,1157,32500,TRUE,YUASA-YU-GYZ32HL(WC),0,0,0,[]
2575,2575,8.00793E+12,Yuasa GYZ20L High Performance MF Motorcycle Battery,YUASA,Car Batteries,Battery,2023-02-13T07:11:41+00:00,840,848,32500,TRUE,YUASA-YU-GYZ20L(WC),0,0,0,[]
2576,2576,8.00793E+12,Yuasa NP12-12 Valve Regulated Lead Acid Battery 12V 12Ah,YUASA,Car Batteries,Battery,2023-02-13T07:11:50+00:00,176,353,4090,TRUE,YUASA-NP12-12,0,0,0,[]
2577,2577,8.00793E+12,Yuasa NP12-12FR (Flame Retardant) 12V 12Ah Battery,YUASA,Car Batteries,Battery,2023-02-13T07:11:55+00:00,216,383,4090,TRUE,YUASA-NP12-12FR,0,0,0,[]
2578,2578,8.00793E+12,Yuasa NP17-12i Valve Regulated Lead Acid Battery 12V 17Ah,YUASA,Car Batteries,Battery,2023-02-13T07:12:00+00:00,226,454,6200,TRUE,YUASA-NP17-12I,0,0,0,[]
2579,2579,8.01495E+12,DuraCell AAAA Battery LR61 (Card of 2),Duracell,Car Batteries,Battery,2023-02-22T05:16:38+00:00,10,10,15,TRUE,AAAADURB2,4.894736842,19,0,"['Delivered next day after I ordered, excellent job ML will be back again', 'Thank you ML for the quidk delivery', 'Does what it says on the tin ... usual excellent customer service from ML.\r\nCheers', 'Everything works fine.Good ML performance team.', 'Quick efficient delivery of order, well packaged and arrived in good condition. Personal hand written note was a nice touch with order. Will return to ML Performance for any further upgrades', 'I appreciate the clear and detailed installation instructions provided by mlp. They made the process straightforward and hassle-free.', ""mlp's car parts have improved the overall performance and efficiency of my vehicle's engine. It's a noticeable upgrade."", ""The longevity of ML Performance's car parts is outstanding. They have endured years of use without any signs of deterioration."", 'Happy with the customer service provided. Keep up the good work ML', 'Was so easy to deal with ML Performance, the product was shipped promptly to Australia.', 'Excellent service from ML motorsport', 'Very happy with the communication with the guys spot on go buy one on mlperformance now best uk distributer.\r\n5 stars from me', 'The detailed product descriptions and specifications provided by ML Performance make it easy to find the right car parts for my specific needs.', ""ML Performance's car parts have improved my vehicle's performance and fuel efficiency, resulting in savings at the pump. Highly recommended."", ""MLP's car parts have improved the safety features of my vehicle. I feel more confident on the road with their products."", ""I've tried several brands, but ML Performance's car parts stand out for their exceptional quality and long-lasting performance."", ""ML Performance's car parts have a wide range of options for customization. It allows me to personalize my vehicle to my liking."", ""If you have the bmw m235i you know how fantastic it is! But if I had one complaint it would be the car doesn't sound as fast as it goes. So I found ML Performances and looked into this rear box delete. It sounds amazing! It's a must have product! The quality of the pipe work and welding is unmatched, It fits well also. Depending on your preference the tips provided are fine for the price but the ends of the tips where not rolled and where clean cut.. meaning they where pretty sharp so amending this is important if you dont want to cut yourself when washing the car. Also be aware the sound is very cool but you may come across a little bit of drone.. its expected but two ways to fix this is by when at low speeds just easing off the throttle a little more than you would normally. And when in sport mode (the pops are like gun shots) it's best to remove the exhaust audio fuse as it causes drone. Ps its unlikely to pass an mot, best to know your mot garage well or keep the old silencer and swap it back over for test."", ""ML Performance's car parts have exceeded my expectations in terms of durability. They have proven to be reliable even under heavy use.""]"
2580,2580,8.01495E+12,DuraCell 364 Watch Battery (Card of 1),Duracell,Car Batteries,Battery,2023-02-22T05:16:46+00:00,6,7,5,TRUE,364DUR,4.888888889,18,0,"[""ML Performance's car parts are competitively priced, making them a cost-effective choice for car owners."", ""As usual, great item and great service from MLP. Can't fault them. Always a preasure in dealing with them... many thanks."", 'Browsed through couple of websites but found the best price on ML Performance.', ""I must say i am thoroughly impressed with how this company does business. I had the wrong item turn up, contacted ML Performance and within 15 minutes they had sorted a replacement item to be sent out the very next day and the return was done via the courier driver. The new item turned up, exactly what was ordered, got it fitted and it looks and performs sweet. I always think anyone can mess up, we're only human afterall, it's how things are dealt with that counts and on that basis alone, i couldn't recommend them enough. Thanks guys and i look forward to buying from you in the future!"", 'Very competitively priced by ML performance and the item was shipped very quickly. You can not go wrong for the price of this product, highly recommend it.', 'As usual, ML Perfomance always gives the best service! Its a smooth and fast process buying from your site! Definitely will order more parts for my BMW soon!', 'Dealing with Marshall and the team was an absolute pleasure. Rarely do you find businesses with such integrity.\r\nI purchased four items (some very fragile) and had them delivered to Australia in less than two weeks. Two items were showing very minor defects that I was not completely satisfied with. I contacted ML Performance via email and Marshall went above and beyond to exchange the items at their cost no questions asked. He then took the trouble to follow up and ensure that I was completely satisfied with my overall purchase. \r\nRest assured that you can purchase from ML Performance with complete confidence.\r\nMy rating.\r\nCommunication: 5 stars\r\nProducts: 5 stars\r\nEase of exchange: 5 stars\r\nBusiness Ethics: 6 stars', 'Delivery was very fast. Always a reliable, efficient and professional service from all at ML Performance! Many thanks!', 'Ml performance customer service is 5 star always someone there to talk to and do there best to service your needs.. rest easy when buying as I did no worries with ml performance', ""Anyone wondering about this product it's 5***** all the way quality is superb and also ml performance are deffinately 1 of the leading parts shop going very quick response helpful and delivery and packing very speedy and secure thanks for all your help"", 'ML performance delivered quickly and the item was packaged well. \r\nGet one, trust me.', ""If you have the bmw m235i you know how fantastic it is! But if I had one complaint it would be the car doesn't sound as fast as it goes. So I found ML Performances and looked into this rear box delete. It sounds amazing! It's a must have product! The quality of the pipe work and welding is unmatched, It fits well also. Depending on your preference the tips provided are fine for the price but the ends of the tips where not rolled and where clean cut.. meaning they where pretty sharp so amending this is important if you dont want to cut yourself when washing the car. Also be aware the sound is very cool but you may come across a little bit of drone.. its expected but two ways to fix this is by when at low speeds just easing off the throttle a little more than you would normally. And when in sport mode (the pops are like gun shots) it's best to remove the exhaust audio fuse as it causes drone. Ps its unlikely to pass an mot, best to know your mot garage well or keep the old silencer and swap it back over for test."", ""No problems after a year! \r\nThis was my first purchase from ML Performance and it gave me the online bug! I've not had a bad experience with them, happy to keep coming back for more."", 'Cant fault Ml performance, I did a over the phone order very helpful and know what there on about, fast delivery', 'Super fast delivery,easy to order. would deffo order from ML Performance again.', ""ML Performance's car parts have a sleek and modern design that adds a touch of style to my vehicle. It's functionality with flair."", 'Seems a good product and the one advised for my Vehicle. Super service by ML Performance.', ""This item was delayed because of ML's supplier but ML made sure to inform me regarding this and shipped my other orders first that are readily available.\r\nGreat customer service, great products, will definitely order again from this shop.""]"
