,Unnamed: 0,id,title,vendor,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku,rating,review_count,questions,review
149,149,8799999623389,"Genuine BMW 61611372554 E30 Wiper Arm Right (Inc. 316i, 320i & 325e)",BMW,Wiper And Washer System,2024-09-16T07:24:39+01:00,433.0,0.0,3000,True,BMW-61611372554,0,0,0,
150,150,8607288131805,Genuine Lexus 85241-53010 Rear Wiper Arm,Genuine Lexus,Wiper Arms,2024-05-21T04:42:15+01:00,383.0,387.0,3000,False,LEXUS-85241-53010,0,0,0,
151,151,8382713823453,Heyner 260000 Wiper Blade,Heyner,Wiper Blade,2024-02-28T07:06:40+00:00,47.0,46.0,500,True,HEYNER-260000,0,0,0,
152,152,8331379114205,Wiper Blade Champion E60/W10,Champion,Wiper Blade,2024-01-11T14:45:42+00:00,529.0,687.0,1000,False,CHAMPION-E60W10,0,0,0,
153,153,8331373510877,Wiper Blade Champion Aerovantage Flat Kf55/C02,Champion,Wiper Blade,2024-01-11T14:38:07+00:00,405.0,527.0,1000,False,CHAMPION-KF55C02,0,0,0,
154,154,8331373379805,Wiper Blade Champion Aerovantage Flat Kf60/C02,Champion,Wiper Blade,2024-01-11T14:37:52+00:00,402.0,522.0,1000,False,CHAMPION-KF60C02,0,0,0,
155,155,8331371151581,Wiper Blade Champion Aerovantage Flat Kf65C/C02,Champion,Wiper Blade,2024-01-11T14:34:50+00:00,337.0,438.0,1000,False,CHAMPION-KF65CC02,0,0,0,
156,156,8331370660061,Wiper Blade Champion Aerovantage Spoiler Asw7065/B02,Champion,Wiper Blade,2024-01-11T14:34:08+00:00,324.0,420.0,1000,False,CHAMPION-ASW7065B02,0,0,0,
157,157,8331370397917,Wiper Blade Champion Aerovantage Aw6555/B02,Champion,Wiper Blade,2024-01-11T14:33:57+00:00,307.0,399.0,1000,False,CHAMPION-AW6555B02,0,0,0,
158,158,8331370004701,Wiper Blade Champion Aerovantage Flat Kf68/C02,Champion,Wiper Blade,2024-01-11T14:33:24+00:00,302.0,393.0,1000,False,CHAMPION-KF68C02,0,0,0,
159,159,8331369971933,Wiper Blade Champion Aerovantage Flat Kf70C/C02,Champion,Wiper Blade,2024-01-11T14:33:20+00:00,302.0,393.0,1000,False,CHAMPION-KF70CC02,0,0,0,
160,160,8331369873629,Wiper Blade Champion E55/W10,Champion,Wiper Blade,2024-01-11T14:33:04+00:00,277.0,360.0,1000,False,CHAMPION-E55W10,0,0,0,
161,161,8331369840861,Wiper Blade Champion Aerovantage Flat Kf70E/C02,Champion,Wiper Blade,2024-01-11T14:32:59+00:00,300.0,390.0,1000,False,CHAMPION-KF70EC02,0,0,0,
162,162,8331369349341,Wiper Blade Champion E53/W10,Champion,Wiper Blade,2024-01-11T14:32:10+00:00,274.0,357.0,1000,False,CHAMPION-E53W10,0,0,0,
163,163,8331368661213,Wiper Blade Champion E48/W10,Champion,Wiper Blade,2024-01-11T14:31:18+00:00,269.0,349.0,1000,False,CHAMPION-E48W10,0,0,0,
164,164,8331368628445,Wiper Blade Champion E51/W10,Champion,Wiper Blade,2024-01-11T14:31:13+00:00,266.0,346.0,1000,False,CHAMPION-E51W10,0,0,0,
165,165,8331368497373,Champion Aerovantage Truck T100S04/P01 Wiper Blade,Champion,Wiper Blade,2024-01-11T14:31:08+00:00,262.0,341.0,1000,False,CHAMPION-T100S04P01,0,0,0,
166,166,8331368464605,Wiper Blade Champion Aerovantage Flat Kf65A/C02,Champion,Wiper Blade,2024-01-11T14:31:03+00:00,256.0,332.0,1000,False,CHAMPION-KF65AC02,0,0,0,
167,167,8331367645405,Wiper Blade Champion E45/W10,Champion,Wiper Blade,2024-01-11T14:29:51+00:00,256.0,332.0,1000,False,CHAMPION-E45W10,0,0,0,
168,168,8331367612637,Wiper Blade Champion Aerovantage Flat Afl5548L/C02,Champion,Wiper Blade,2024-01-11T14:29:47+00:00,249.0,324.0,1000,False,CHAMPION-AFL5548LC02,0,0,0,
169,169,8331367547101,Champion Aerovantage Truck T100H06/C01 Wiper Blade,Champion,Wiper Blade,2024-01-11T14:29:43+00:00,248.0,322.0,1000,False,CHAMPION-T100H06C01,0,0,0,
170,170,8331367514333,Champion Aerovantage Truck T100H06/P01 Wiper Blade,Champion,Wiper Blade,2024-01-11T14:29:40+00:00,248.0,322.0,1000,False,CHAMPION-T100H06P01,0,0,0,
171,171,8331367481565,Wiper Blade Champion E41/W10,Champion,Wiper Blade,2024-01-11T14:29:36+00:00,246.0,319.0,1000,False,CHAMPION-E41W10,0,0,0,
172,172,8331366826205,Wiper Blade Champion E38/W10,Champion,Wiper Blade,2024-01-11T14:28:47+00:00,242.0,315.0,1000,False,CHAMPION-E38W10,0,0,0,
173,173,8331366760669,Champion Aerovantage Truck T80S04/P01 Wiper Blade,Champion,Wiper Blade,2024-01-11T14:28:44+00:00,239.0,310.0,1000,False,CHAMPION-T80S04P01,0,0,0,
174,174,8331366727901,Champion Aerovantage Truck T90H06/C01 Wiper Blade,Champion,Wiper Blade,2024-01-11T14:28:41+00:00,234.0,304.0,1000,False,CHAMPION-T90H06C01,0,0,0,
175,175,8331366662365,Wiper Blade Champion Aerovantage Flat Afl5550L/C02,Champion,Wiper Blade,2024-01-11T14:28:37+00:00,222.0,288.0,1000,False,CHAMPION-AFL5550LC02,0,0,0,
176,176,8331366564061,Wiper Blade Champion Aerovantage Flat Afr5555J/C02,Champion,Wiper Blade,2024-01-11T14:28:33+00:00,248.0,322.0,1000,False,CHAMPION-AFR5555JC02,0,0,0,
177,177,8331366269149,Wiper Blade Champion Aerovantage Flat Afu6555H/C02,Champion,Wiper Blade,2024-01-11T14:28:11+00:00,239.0,310.0,1000,False,CHAMPION-AFU6555HC02,0,0,0,
178,178,8331366007005,Wiper Blade Champion Aerovantage Flat Afr5555K/C02,Champion,Wiper Blade,2024-01-11T14:27:43+00:00,235.0,305.0,1000,False,CHAMPION-AFR5555KC02,0,0,0,
179,179,8331365941469,Wiper Blade Champion Aerovantage Flat Kf53P/C02,Champion,Wiper Blade,2024-01-11T14:27:39+00:00,240.0,312.0,1000,False,CHAMPION-KF53PC02,0,0,0,
180,180,8331365908701,Wiper Blade Champion Aerovantage Flat Kf60B/C02,Champion,Wiper Blade,2024-01-11T14:27:36+00:00,237.0,308.0,1000,False,CHAMPION-KF60BC02,0,0,0,
181,181,8331365515485,Wiper Blade Champion Aerovantage Flat Afu6565E/C02,Champion,Wiper Blade,2024-01-11T14:27:00+00:00,218.0,283.0,1000,False,CHAMPION-AFU6565EC02,0,0,0,
182,182,8331365384413,Wiper Blade Champion Aerovantage Flat Afu6555G/C02,Champion,Wiper Blade,2024-01-11T14:26:55+00:00,216.0,281.0,1000,False,CHAMPION-AFU6555GC02,0,0,0,
183,183,8331365351645,Wiper Blade Champion Aerovantage Flat Afu7570E/C02,Champion,Wiper Blade,2024-01-11T14:26:49+00:00,216.0,281.0,1000,False,CHAMPION-AFU7570EC02,0,0,0,
184,184,8331365187805,Wiper Blade Champion Aerovantage Flat Kf65/C02,Champion,Wiper Blade,2024-01-11T14:26:39+00:00,236.0,307.0,1000,False,CHAMPION-KF65C02,0,0,0,
185,185,8331364892893,Wiper Blade Champion Aerovantage Flat Afr7055/C02,Champion,Wiper Blade,2024-01-11T14:26:18+00:00,226.0,294.0,1000,False,CHAMPION-AFR7055C02,0,0,0,
186,186,8331364499677,Wiper Blade Champion Aerovantage Flat Kf65G/C02,Champion,Wiper Blade,2024-01-11T14:25:54+00:00,205.0,266.0,1000,False,CHAMPION-KF65GC02,0,0,0,
187,187,8331363582173,Champion Aerovantage Truck T100S04/C01 Wiper Blade,Champion,Wiper Blade,2024-01-11T14:24:53+00:00,205.0,266.0,1000,False,CHAMPION-T100S04C01,0,0,0,
188,188,8331363516637,Wiper Blade Champion Aerovantage Flat Afl6858A/C02,Champion,Wiper Blade,2024-01-11T14:24:46+00:00,199.0,259.0,1000,False,CHAMPION-AFL6858AC02,0,0,0,
189,189,8331363451101,Wiper Blade Champion Aerovantage Flat Afr6858A/C02,Champion,Wiper Blade,2024-01-11T14:24:42+00:00,199.0,259.0,1000,False,CHAMPION-AFR6858AC02,0,0,0,
190,190,8331363287261,Wiper Blade Champion Aerovantage Flat Afr6863A/C02,Champion,Wiper Blade,2024-01-11T14:24:37+00:00,199.0,258.0,1000,False,CHAMPION-AFR6863AC02,0,0,0,
191,191,8331361550557,Wiper Blade Champion Afr7570A/C02,Champion,Wiper Blade,2024-01-11T14:22:42+00:00,197.0,256.0,1000,False,CHAMPION-AFR7570AC02,0,0,0,
192,192,8331361517789,Wiper Blade Champion Afr7563B/C02,Champion,Wiper Blade,2024-01-11T14:22:38+00:00,197.0,256.0,1000,False,CHAMPION-AFR7563BC02,,,,
193,193,8331361485021,Wiper Blade Champion Aerovantage Flat Afr7055B/C02,Champion,Wiper Blade,2024-01-11T14:22:32+00:00,188.0,245.0,1000,False,CHAMPION-AFR7055BC02,,,,
194,194,8331361419485,Wiper Blade Champion Aerovantage Flat Afl7055B/C02,Champion,Wiper Blade,2024-01-11T14:22:28+00:00,188.0,245.0,1000,False,CHAMPION-AFL7055BC02,0,0,0,
195,195,8331361386717,Wiper Blade Champion Aerovantage Flat Afu7565A/C02,Champion,Wiper Blade,2024-01-11T14:22:21+00:00,187.0,243.0,1000,False,CHAMPION-AFU7565AC02,0,0,0,
196,196,8331360665821,Wiper Blade Champion Aerovantage Flat Afr8075E/C02,Champion,Wiper Blade,2024-01-11T14:21:41+00:00,191.0,248.0,1000,False,CHAMPION-AFR8075EC02,0,0,0,
197,197,8331360534749,Champion Aerovantage Truck T90S04/C01 Wiper Blade,Champion,Wiper Blade,2024-01-11T14:21:33+00:00,180.0,233.0,1000,False,CHAMPION-T90S04C01,0,0,0,
198,198,8331360633053,Wiper Blade Champion Aerovantage Flat Afr8070A/C02,Champion,Wiper Blade,2024-01-11T14:21:37+00:00,191.0,248.0,1000,False,CHAMPION-AFR8070AC02,0,0,0,
199,199,8331360501981,Wiper Blade Champion Aerovantage Flat Afr6545F/C02,Champion,Wiper Blade,2024-01-11T14:21:29+00:00,180.0,234.0,1000,False,CHAMPION-AFR6545FC02,0,0,0,
200,200,8331360469213,Wiper Blade Champion Aerovantage Flat Afl6545D/C02,Champion,Wiper Blade,2024-01-11T14:21:25+00:00,180.0,234.0,1000,False,CHAMPION-AFL6545DC02,0,0,0,
201,201,8331360403677,Wiper Blade Champion Aerovantage Flat Afr6545D/C02,Champion,Wiper Blade,2024-01-11T14:21:22+00:00,180.0,234.0,1000,False,CHAMPION-AFR6545DC02,0,0,0,
202,202,8331360370909,Wiper Blade Champion Aerovantage Flat Afl8075E/C02,Champion,Wiper Blade,2024-01-11T14:21:18+00:00,180.0,234.0,1000,False,CHAMPION-AFL8075EC02,0,0,0,
203,203,8331360174301,Wiper Blade Champion Aerovantage Truck T70H01/C02,Champion,Wiper Blade,2024-01-11T14:21:03+00:00,196.0,255.0,1000,False,CHAMPION-T70H01C02,0,0,0,
204,204,8331359977693,Wiper Blade Champion Aerovantage Flat Afu7070E/C02,Champion,Wiper Blade,2024-01-11T14:20:40+00:00,193.0,250.0,1000,False,CHAMPION-AFU7070EC02,0,0,0,
205,205,8331359715549,Wiper Blade Champion Aerovantage Flat Kf60F/C02,Champion,Wiper Blade,2024-01-11T14:20:13+00:00,187.0,243.0,1000,False,CHAMPION-KF60FC02,0,0,0,
206,206,8331359617245,Wiper Blade Champion Aerovantage Flat Kf80/C02,Champion,Wiper Blade,2024-01-11T14:19:59+00:00,180.0,233.0,1000,False,CHAMPION-KF80C02,0,0,0,
207,207,8331359518941,Wiper Blade Champion Aerovantage Flat Afu7565G/C02,Champion,Wiper Blade,2024-01-11T14:19:55+00:00,177.0,230.0,1000,False,CHAMPION-AFU7565GC02,0,0,0,
208,208,8331359420637,Champion Aerovantage Truck T80S04/C01 Wiper Blade,Champion,Wiper Blade,2024-01-11T14:19:49+00:00,172.0,223.0,1000,False,CHAMPION-T80S04C01,0,0,0,
209,209,8331359355101,Wiper Blade Champion Aerovantage K70A/C02,Champion,Wiper Blade,2024-01-11T14:19:44+00:00,176.0,228.0,1000,False,CHAMPION-K70AC02,0,0,0,
210,210,8331359158493,Wiper Blade Champion Aerovantage Standard A7065/B02,Champion,Wiper Blade,2024-01-11T14:19:31+00:00,188.0,244.0,1000,False,CHAMPION-A7065B02,0,0,0,
211,211,8331358994653,Wiper Blade Champion Aerovantage Flat Kf62H/C02,Champion,Wiper Blade,2024-01-11T14:19:17+00:00,186.0,242.0,1000,False,CHAMPION-KF62HC02,0,0,0,
212,212,8331358634205,Wiper Blade Champion Afr7040A/C02,Champion,Wiper Blade,2024-01-11T14:18:47+00:00,182.0,236.0,1000,False,CHAMPION-AFR7040AC02,0,0,0,
213,213,8331358568669,Wiper Blade Champion Aerovantage Flat Afr6565E/C02,Champion,Wiper Blade,2024-01-11T14:18:43+00:00,182.0,236.0,1000,False,CHAMPION-AFR6565EC02,0,0,0,
214,214,8331358503133,Wiper Blade Champion Aerovantage Truck T70S04/P01,Champion,Wiper Blade,2024-01-11T14:18:40+00:00,173.0,224.0,1000,False,CHAMPION-T70S04P01,,,,
215,215,8331358470365,Wiper Blade Champion E36/W10,Champion,Wiper Blade,2024-01-11T14:18:36+00:00,172.0,224.0,1000,False,CHAMPION-E36W10,0,0,0,
216,216,8331357880541,Wiper Blade Champion Aerovantage Flat Kf60A/C02,Champion,Wiper Blade,2024-01-11T14:17:45+00:00,165.0,215.0,1000,False,CHAMPION-KF60AC02,0,0,0,
217,217,8331357815005,Wiper Blade Champion Aerovantage Flat Afr5853G/C02,Champion,Wiper Blade,2024-01-11T14:17:38+00:00,166.0,215.0,1000,False,CHAMPION-AFR5853GC02,0,0,0,
218,218,8331357749469,Wiper Blade Champion Aerovantage Flat Afl6045G/C02,Champion,Wiper Blade,2024-01-11T14:17:33+00:00,166.0,215.0,1000,False,CHAMPION-AFL6045GC02,0,0,0,
219,219,8331357683933,Wiper Blade Champion Aerovantage Flat Afr6045G/C02,Champion,Wiper Blade,2024-01-11T14:17:27+00:00,166.0,215.0,1000,False,CHAMPION-AFR6045GC02,0,0,0,
220,220,8331357651165,Wiper Blade Champion Aerovantage Flat Afu7575A/C02,Champion,Wiper Blade,2024-01-11T14:17:22+00:00,166.0,215.0,1000,False,CHAMPION-AFU7575AC02,0,0,0,
221,221,8331357389021,Wiper Blade Champion Aerovantage Flat Afr6538A/C02,Champion,Wiper Blade,2024-01-11T14:17:01+00:00,173.0,224.0,1000,False,CHAMPION-AFR6538AC02,0,0,0,
222,222,8331357356253,Wiper Blade Champion Afr6548B/C02,Champion,Wiper Blade,2024-01-11T14:16:57+00:00,173.0,224.0,1000,False,CHAMPION-AFR6548BC02,0,0,0,
223,223,8331357225181,Wiper Blade Champion Aerovantage Flat Afr6548A/C02,Champion,Wiper Blade,2024-01-11T14:16:51+00:00,173.0,224.0,1000,False,CHAMPION-AFR6548AC02,0,0,0,
224,224,8331357126877,Wiper Blade Champion Afr6548F/C02,Champion,Wiper Blade,2024-01-11T14:16:46+00:00,173.0,224.0,1000,False,CHAMPION-AFR6548FC02,0,0,0,
225,225,8331357028573,Wiper Blade Champion Aerovantage Flat Afr6555A/C02,Champion,Wiper Blade,2024-01-11T14:16:41+00:00,173.0,224.0,1000,False,CHAMPION-AFR6555AC02,0,0,0,
226,226,8331356864733,Wiper Blade Champion Aerovantage Flat Afr6553F/C02,Champion,Wiper Blade,2024-01-11T14:16:34+00:00,173.0,224.0,1000,False,CHAMPION-AFR6553FC02,0,0,0,
227,227,8331356766429,Wiper Blade Champion Aerovantage Flat Afr6540A/C02,Champion,Wiper Blade,2024-01-11T14:16:29+00:00,173.0,224.0,1000,False,CHAMPION-AFR6540AC02,0,0,0,
228,228,8331356733661,Wiper Blade Champion Afr6535A/C02,Champion,Wiper Blade,2024-01-11T14:16:24+00:00,173.0,224.0,1000,False,CHAMPION-AFR6535AC02,0,0,0,
229,229,8331356668125,Wiper Blade Champion Aerovantage Flat Afr6548G/C02,Champion,Wiper Blade,2024-01-11T14:16:19+00:00,173.0,224.0,1000,False,CHAMPION-AFR6548GC02,0,0,0,
230,230,8331356635357,Wiper Blade Champion Afr6540F/C02,Champion,Wiper Blade,2024-01-11T14:16:10+00:00,173.0,224.0,1000,False,CHAMPION-AFR6540FC02,0,0,0,
231,231,8331356569821,Wiper Blade Champion Aerovantage Flat Afr6550A/C02,Champion,Wiper Blade,2024-01-11T14:16:05+00:00,173.0,224.0,1000,False,CHAMPION-AFR6550AC02,0,0,0,
232,232,8331356537053,Wiper Blade Champion Afr6535G/C02,Champion,Wiper Blade,2024-01-11T14:16:01+00:00,173.0,224.0,1000,False,CHAMPION-AFR6535GC02,0,0,0,
233,233,8331356471517,Wiper Blade Champion Aerovantage Flat Afr6548E/C02,Champion,Wiper Blade,2024-01-11T14:15:56+00:00,173.0,224.0,1000,False,CHAMPION-AFR6548EC02,0,0,0,
234,234,8331356438749,Wiper Blade Champion Aerovantage Spoiler Sk65A/C02,Champion,Wiper Blade,2024-01-11T14:15:51+00:00,162.0,210.0,1000,False,CHAMPION-SK65AC02,0,0,0,
235,235,8331355914461,Wiper Blade Champion Aerovantage Flat Afl5845E/C02,Champion,Wiper Blade,2024-01-11T14:14:58+00:00,169.0,219.0,1000,False,CHAMPION-AFL5845EC02,0,0,0,
236,236,8331355881693,Wiper Blade Champion Aerovantage Flat Afu5853B/C02,Champion,Wiper Blade,2024-01-11T14:14:53+00:00,169.0,219.0,1000,False,CHAMPION-AFU5853BC02,0,0,0,
237,237,8331355816157,Wiper Blade Champion Aerovantage Flat Afl6565E/C02,Champion,Wiper Blade,2024-01-11T14:14:45+00:00,164.0,214.0,1000,False,CHAMPION-AFL6565EC02,0,0,0,
238,238,8331355717853,Wiper Blade Champion Aerovantage Flat Afu6058C/C02,Champion,Wiper Blade,2024-01-11T14:14:37+00:00,164.0,214.0,1000,False,CHAMPION-AFU6058CC02,0,0,0,
239,239,8331355685085,Wiper Blade Champion Aerovantage Truck T55S02/C02,Champion,Wiper Blade,2024-01-11T14:14:29+00:00,164.0,213.0,1000,False,CHAMPION-T55S02C02,0,0,0,
240,240,8331355619549,Wiper Blade Champion Aerovantage Flat Afl6863A/C02,Champion,Wiper Blade,2024-01-11T14:14:25+00:00,163.0,211.0,1000,False,CHAMPION-AFL6863AC02,0,0,0,
241,241,8331354833117,Wiper Blade Champion Aerovantage A501R/113,Champion,Wiper Blade,2024-01-11T14:13:33+00:00,168.0,219.0,1000,False,CHAMPION-A501R113,0,0,0,
242,242,8331354669277,Wiper Blade Champion Aerovantage Standard A6555/B02,Champion,Wiper Blade,2024-01-11T14:13:08+00:00,161.0,209.0,1000,False,CHAMPION-A6555B02,0,0,0,
243,243,8331354636509,Champion Aerovantage Truck T70H05/C01 Wiper Blade,Champion,Wiper Blade,2024-01-11T14:13:04+00:00,160.0,208.0,1000,False,CHAMPION-T70H05C01,0,0,0,
244,244,8331354374365,Wiper Blade Champion Afr5353F/C02,Champion,Wiper Blade,2024-01-11T14:12:44+00:00,163.0,212.0,1000,False,CHAMPION-AFR5353FC02,0,0,0,
245,245,8331354341597,Wiper Blade Champion Afr6045B/C02,Champion,Wiper Blade,2024-01-11T14:12:41+00:00,163.0,212.0,1000,False,CHAMPION-AFR6045BC02,0,0,0,
246,246,8331354308829,Wiper Blade Champion Afr5555B/C02,Champion,Wiper Blade,2024-01-11T14:12:37+00:00,163.0,212.0,1000,False,CHAMPION-AFR5555BC02,0,0,0,
247,247,8331354243293,Wiper Blade Champion Afr6060A/C02,Champion,Wiper Blade,2024-01-11T14:12:33+00:00,163.0,212.0,1000,False,CHAMPION-AFR6060AC02,0,0,0,
248,248,8331354177757,Wiper Blade Champion Aerovantage Flat Afr6048F/C02,Champion,Wiper Blade,2024-01-11T14:12:29+00:00,163.0,212.0,1000,False,CHAMPION-AFR6048FC02,0,0,0,
249,249,8331354144989,Wiper Blade Champion Aerovantage Flat Afr6060E/C02,Champion,Wiper Blade,2024-01-11T14:12:25+00:00,163.0,212.0,1000,False,CHAMPION-AFR6060EC02,0,0,0,
250,250,8331354112221,Wiper Blade Champion Aerovantage Flat Afr6040E/C02,Champion,Wiper Blade,2024-01-11T14:12:22+00:00,163.0,212.0,1000,False,CHAMPION-AFR6040EC02,0,0,0,
251,251,8331354079453,Wiper Blade Champion Aerovantage Flat Afr6048A/C02,Champion,Wiper Blade,2024-01-11T14:12:18+00:00,163.0,212.0,1000,False,CHAMPION-AFR6048AC02,0,0,0,
252,252,8331354013917,Wiper Blade Champion Aerovantage Flat Afr6053A/C02,Champion,Wiper Blade,2024-01-11T14:12:14+00:00,163.0,212.0,1000,False,CHAMPION-AFR6053AC02,0,0,0,
253,253,8331353981149,Wiper Blade Champion Aerovantage Flat Afr6048B/C02,Champion,Wiper Blade,2024-01-11T14:12:10+00:00,163.0,212.0,1000,False,CHAMPION-AFR6048BC02,0,0,0,
254,254,8331353948381,Wiper Blade Champion Aerovantage Flat Afr6048E/C02,Champion,Wiper Blade,2024-01-11T14:12:07+00:00,163.0,212.0,1000,False,CHAMPION-AFR6048EC02,0,0,0,
255,255,8331353882845,Wiper Blade Champion Aerovantage Flat Afr6050F/C02,Champion,Wiper Blade,2024-01-11T14:12:03+00:00,163.0,212.0,1000,False,CHAMPION-AFR6050FC02,0,0,0,
256,256,8331353850077,Wiper Blade Champion Aerovantage Flat Afl6050L/C02,Champion,Wiper Blade,2024-01-11T14:12:00+00:00,157.0,204.0,1000,False,CHAMPION-AFL6050LC02,0,0,0,
257,257,8331353817309,Wiper Blade Champion Aerovantage Flat Afu6565J/C02,Champion,Wiper Blade,2024-01-11T14:11:56+00:00,157.0,203.0,1000,False,CHAMPION-AFU6565JC02,0,0,0,
258,258,8331353784541,Wiper Blade Champion Aerovantage K65G/C02,Champion,Wiper Blade,2024-01-11T14:11:50+00:00,153.0,199.0,1000,False,CHAMPION-K65GC02,0,0,0,
259,259,8331353751773,Wiper Blade Champion Aerovantage K60B/C02,Champion,Wiper Blade,2024-01-11T14:11:46+00:00,153.0,198.0,1000,False,CHAMPION-K60BC02,0,0,0,
260,260,8331353489629,Wiper Blade Champion Aerovantage Flat Afr6040A/C02,Champion,Wiper Blade,2024-01-11T14:11:25+00:00,163.0,212.0,1000,False,CHAMPION-AFR6040AC02,0,0,0,
261,261,8331353456861,Wiper Blade Champion Aerovantage Flat Afr6055B/C02,Champion,Wiper Blade,2024-01-11T14:11:21+00:00,163.0,212.0,1000,False,CHAMPION-AFR6055BC02,0,0,0,
262,262,8331353424093,Wiper Blade Champion Aerovantage Flat Afr5545B/C02,Champion,Wiper Blade,2024-01-11T14:11:17+00:00,163.0,212.0,1000,False,CHAMPION-AFR5545BC02,0,0,0,
263,263,8331353358557,Wiper Blade Champion Aerovantage Flat Afr5353A/C02,Champion,Wiper Blade,2024-01-11T14:11:13+00:00,163.0,212.0,1000,False,CHAMPION-AFR5353AC02,0,0,0,
264,264,8331353293021,Wiper Blade Champion Aerovantage Flat Afr6045A/C02,Champion,Wiper Blade,2024-01-11T14:11:10+00:00,163.0,212.0,1000,False,CHAMPION-AFR6045AC02,0,0,0,
265,265,8331353227485,Wiper Blade Champion Aerovantage Flat Afr6040G/C02,Champion,Wiper Blade,2024-01-11T14:11:05+00:00,163.0,212.0,1000,False,CHAMPION-AFR6040GC02,0,0,0,
266,266,8331353129181,Wiper Blade Champion Aerovantage Flat Afr6038A/C02,Champion,Wiper Blade,2024-01-11T14:11:01+00:00,163.0,212.0,1000,False,CHAMPION-AFR6038AC02,0,0,0,
267,267,8331352998109,Wiper Blade Champion Aerovantage Flat Afr6040F/C02,Champion,Wiper Blade,2024-01-11T14:10:57+00:00,163.0,212.0,1000,False,CHAMPION-AFR6040FC02,0,0,0,
268,268,8331352899805,Wiper Blade Champion Aerovantage Flat Afr4850B/C02,Champion,Wiper Blade,2024-01-11T14:10:53+00:00,163.0,212.0,1000,False,CHAMPION-AFR4850BC02,0,0,0,
269,269,8331352703197,Wiper Blade Champion Aerovantage Flat Afl6040G/C02,Champion,Wiper Blade,2024-01-11T14:10:49+00:00,155.0,202.0,1000,False,CHAMPION-AFL6040GC02,0,0,0,
270,270,8331352539357,Wiper Blade Champion Aerovantage Spoiler Sk55A/C02,Champion,Wiper Blade,2024-01-11T14:10:44+00:00,152.0,197.0,1000,False,CHAMPION-SK55AC02,0,0,0,
271,271,8331352408285,Wiper Blade Champion Aerovantage Flat Afl7563B/C02,Champion,Wiper Blade,2024-01-11T14:10:40+00:00,154.0,200.0,1000,False,CHAMPION-AFL7563BC02,0,0,0,
272,272,8331352277213,Wiper Blade Champion Aerovantage Hybrid Ahl65/B01,Champion,Wiper Blade,2024-01-11T14:10:36+00:00,154.0,200.0,1000,False,CHAMPION-AHL65B01,0,0,0,
273,273,8331352178909,Wiper Blade Champion Aerovantage Flat Afl6040A/C02,Champion,Wiper Blade,2024-01-11T14:10:32+00:00,154.0,200.0,1000,False,CHAMPION-AFL6040AC02,0,0,0,
274,274,8331351982301,Wiper Blade Champion Aerovantage Flat Afl8070A/C02,Champion,Wiper Blade,2024-01-11T14:10:28+00:00,154.0,200.0,1000,False,CHAMPION-AFL8070AC02,0,0,0,
275,275,8331349819613,Wiper Blade Champion Aerovantage Flat Afl5555B/C02,Champion,Wiper Blade,2024-01-11T14:09:41+00:00,159.0,206.0,1000,False,CHAMPION-AFL5555BC02,0,0,0,
276,276,8331349655773,Wiper Blade Champion Aerovantage Flat Afl5553B/C02,Champion,Wiper Blade,2024-01-11T14:09:37+00:00,159.0,206.0,1000,False,CHAMPION-AFL5553BC02,0,0,0,
277,277,8331349491933,Wiper Blade Champion Aerovantage Flat Afu6558B/C02,Champion,Wiper Blade,2024-01-11T14:09:33+00:00,151.0,196.0,1000,False,CHAMPION-AFU6558BC02,0,0,0,
278,278,8331347493085,Wiper Blade Champion Aerovantage Flat Afu7575B/C02,Champion,Wiper Blade,2024-01-11T14:08:40+00:00,155.0,201.0,1000,False,CHAMPION-AFU7575BC02,0,0,0,
279,279,8331347362013,Wiper Blade Champion Aerovantage Flat Afl6053L/C02,Champion,Wiper Blade,2024-01-11T14:08:34+00:00,150.0,195.0,1000,False,CHAMPION-AFL6053LC02,0,0,0,
280,280,8331347230941,Wiper Blade Champion Aerovantage Flat Afl6545L/C02,Champion,Wiper Blade,2024-01-11T14:08:30+00:00,150.0,195.0,1000,False,CHAMPION-AFL6545LC02,0,0,0,
281,281,8331347099869,Wiper Blade Champion Aerovantage Spoiler Sk60E/C02,Champion,Wiper Blade,2024-01-11T14:08:25+00:00,146.0,190.0,1000,False,CHAMPION-SK60EC02,0,0,0,
282,282,8331347034333,Wiper Blade Champion Eon Afu7065E/C02,Champion,Wiper Blade,2024-01-11T14:08:21+00:00,148.0,193.0,1000,False,CHAMPION-AFU7065EC02,0,0,0,
283,283,8331346280669,Wiper Blade Champion Aerovantage Flat Afu7070B/C02,Champion,Wiper Blade,2024-01-11T14:07:42+00:00,155.0,201.0,1000,False,CHAMPION-AFU7070BC02,0,0,0,
