,id,title,vendor,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku
599,8020746010845,Turbosmart TS-0203-1267 BOV Kompact Shortie Plumb Back Mercedes AMG C63 M177 Bi-Turbo,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:27+00:00,1879.00,,2000,False,TURBOSMART-TS-0203-1267
600,8020746109149,Turbosmart TS-0203-1281 BOV Kompact Shortie Plumb Back Ford Mustang 2.3L EcoBoost,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:33+00:00,1127.00,1127.00,2000,True,TURBOSMART-TS-0203-1281
601,8020745814237,Turbosmart TS-0203-1264 BOV Kompact Shortie Plumb Back Ford Focus RS 2016 2.3L Ecoboost,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:17+00:00,907.00,907.00,2000,True,TURBOSMART-TS-0203-1264
602,8020745912541,Turbosmart TS-0203-1265 BOV Kompact Plumb Back Shortie Ford 1L Ecoboost,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:20+00:00,722.00,722.00,2000,True,TURBOSMART-TS-0203-1265
603,8020745683165,Turbosmart TS-0203-1259 BOV Kompact Plumb Back Shortie VR10,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:10+00:00,778.00,,2000,False,TURBOSMART-TS-0203-1259
604,8020745617629,Turbosmart TS-0203-1257 BOV Kompact Shortie Plumb Back Renault Clio RS,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:07+00:00,966.00,,2000,False,TURBOSMART-TS-0203-1257
605,8020745519325,Turbosmart TS-0203-1252 BOV Kompact Shortie PB Mini R56,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:04+00:00,1127.00,1127.00,2000,True,TURBOSMART-TS-0203-1252
606,8020745453789,Turbosmart TS-0203-1241 BOV Kompact VAG 2.0T V2 Plumb Back,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:01+00:00,1097.00,1097.00,2000,True,TURBOSMART-TS-0203-1241
607,8020745322717,Turbosmart TS-0203-1226 BOV Kompact Plumb Back - Nissan,Turbosmart,Chargepipe & Valves,2023-03-02T02:16:49+00:00,781.00,781.00,2000,True,TURBOSMART-TS-0203-1226
608,8020745421021,Turbosmart TS-0203-1232 BOV Kompact Plumb Back Hyundai i30 n-line 1.6T,Turbosmart,Chargepipe & Valves,2023-03-02T02:16:58+00:00,781.00,781.00,2000,True,TURBOSMART-TS-0203-1232
609,8020745257181,Turbosmart TS-0203-1223 Dodge Mitsubishi Subaru Z16A 9 10 - BOV Kompact Plumb Back-34mm,Turbosmart,Chargepipe & Valves,2023-03-02T02:16:44+00:00,686.00,686.00,2000,True,TURBOSMART-TS-0203-1223
610,8020745388253,Turbosmart TS-0203-1231 BOV Kompact Plumb Back Hyundai Veloster,Turbosmart,Chargepipe & Valves,2023-03-02T02:16:53+00:00,781.00,781.00,2000,True,TURBOSMART-TS-0203-1231
611,8020745158877,Turbosmart TS-0203-1221 BOV Kompact Plumb Back-20mm,Turbosmart,Chargepipe & Valves,2023-03-02T02:16:35+00:00,686.00,686.00,2000,True,TURBOSMART-TS-0203-1221
612,8020745060573,Turbosmart TS-0203-1215 BOV Kompact Plumb Back - Subaru,Turbosmart,Chargepipe & Valves,2023-03-02T02:16:31+00:00,787.00,787.00,2000,True,TURBOSMART-TS-0203-1215
