,Unnamed: 0.1,Unnamed: 0,id,title,vendor,category,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku,rating,review_count,questions,review
3982,3982,3982,8.13592E+12,Maxgear 39-0085 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:58:15+01:00,71,,500,FALSE,MAXGEAR-390085,0,0,0,[]
3983,3983,3983,8.13592E+12,Maxgear 39-0084 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:58:09+01:00,37,,500,FALSE,MAXGEAR-390084,0,0,0,[]
3984,3984,3984,8.13592E+12,Maxgear 39-0082 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:58:05+01:00,161,,500,FALSE,MAXGEAR-390082,0,0,0,[]
3985,3985,3985,8.13592E+12,Maxgear 39-0079 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:58:02+01:00,36,,500,FALSE,MAXGEAR-390079,0,0,0,[]
3986,3986,3986,8.13592E+12,Maxgear 39-0078 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:57:58+01:00,60,,500,FALSE,MAXGEAR-390078,0,0,0,[]
3987,3987,3987,8.13592E+12,Maxgear 39-0077 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:57:53+01:00,58,,500,FALSE,MAXGEAR-390077,0,0,0,[]
3988,3988,3988,8.13592E+12,Maxgear 39-0075 Wiper Blade For Audi A6,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:57:44+01:00,162,,500,FALSE,MAXGEAR-390075,0,0,0,[]
3989,3989,3989,8.13592E+12,Maxgear 39-0074 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:57:41+01:00,84,,500,FALSE,MAXGEAR-390074,0,0,0,[]
3990,3990,3990,8.13592E+12,Maxgear 39-0073 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:57:37+01:00,28,,162,FALSE,MAXGEAR-390073,0,0,0,[]
3991,3991,3991,8.13592E+12,Maxgear 39-0072 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:57:33+01:00,60,,500,FALSE,MAXGEAR-390072,0,0,0,[]
3992,3992,3992,8.13592E+12,Maxgear 39-0070 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:57:29+01:00,47,,500,FALSE,MAXGEAR-390070,0,0,0,[]
3993,3993,3993,8.13592E+12,Maxgear 39-0069 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:57:26+01:00,65,,500,FALSE,MAXGEAR-390069,0,0,0,[]
3994,3994,3994,8.13592E+12,Maxgear 39-0068 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:57:22+01:00,62,,500,FALSE,MAXGEAR-390068,0,0,0,[]
3995,3995,3995,8.13592E+12,Maxgear 39-0066 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:57:18+01:00,57,,500,FALSE,MAXGEAR-390066,0,0,0,[]
3996,3996,3996,8.13592E+12,Maxgear 39-0065 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:57:14+01:00,109,,500,FALSE,MAXGEAR-390065,0,0,0,[]
3997,3997,3997,8.13592E+12,Maxgear 39-0064 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:57:11+01:00,146,,500,FALSE,MAXGEAR-390064,0,0,0,[]
3998,3998,3998,8.13592E+12,Maxgear 39-0062 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:57:07+01:00,62,,500,FALSE,MAXGEAR-390062,0,0,0,[]
3999,3999,3999,8.13592E+12,Maxgear 39-0061 Wiper Blade For Audi A4,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:57:03+01:00,103,,500,FALSE,MAXGEAR-390061,0,0,0,[]
4000,4000,4000,8.13592E+12,Maxgear 39-0059 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:57:00+01:00,62,,500,FALSE,MAXGEAR-390059,0,0,0,[]
4001,4001,4001,8.13592E+12,Maxgear 39-0058 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:56:56+01:00,64,,500,FALSE,MAXGEAR-390058,0,0,0,[]
4002,4002,4002,8.13591E+12,Maxgear 39-0056 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:56:52+01:00,115,,500,FALSE,MAXGEAR-390056,0,0,0,[]
4003,4003,4003,8.13591E+12,Maxgear 39-0053 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:56:48+01:00,49,,500,FALSE,MAXGEAR-390053,0,0,0,[]
4004,4004,4004,8.13591E+12,Maxgear 39-0052 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:56:44+01:00,131,,500,FALSE,MAXGEAR-390052,0,0,0,[]
4005,4005,4005,8.13591E+12,Maxgear 39-0050 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:56:41+01:00,75,,500,FALSE,MAXGEAR-390050,0,0,0,[]
4006,4006,4006,8.13591E+12,Maxgear 39-0015 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:56:36+01:00,70,,500,FALSE,MAXGEAR-390015,0,0,0,[]
4007,4007,4007,8.13591E+12,Maxgear 39-0014 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:56:33+01:00,61,,500,FALSE,MAXGEAR-390014,0,0,0,[]
4008,4008,4008,8.13591E+12,Maxgear 39-0013 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:56:29+01:00,50,,500,FALSE,MAXGEAR-390013,,,,[]
4009,4009,4009,8.13591E+12,Maxgear 39-0012 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:56:26+01:00,34,,500,FALSE,MAXGEAR-390012,0,0,0,[]
4010,4010,4010,8.13591E+12,Maxgear 39-0011 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:56:22+01:00,63,,500,FALSE,MAXGEAR-390011,0,0,0,[]
4011,4011,4011,8.13591E+12,Maxgear 39-0010 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:56:18+01:00,48,,500,FALSE,MAXGEAR-390010,0,0,0,[]
4012,4012,4012,8.13591E+12,Maxgear 39-0009 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:56:11+01:00,63,,500,FALSE,MAXGEAR-390009,0,0,0,[]
4013,4013,4013,8.13591E+12,Maxgear 39-0008 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:56:07+01:00,62,,500,FALSE,MAXGEAR-390008,0,0,0,[]
4014,4014,4014,8.13591E+12,Maxgear 39-0007 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:56:02+01:00,62,,500,FALSE,MAXGEAR-390007,0,0,0,[]
4015,4015,4015,8.13591E+12,Maxgear 39-0006 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:55:58+01:00,60,,500,FALSE,MAXGEAR-390006,0,0,0,[]
4016,4016,4016,8.13591E+12,Maxgear 39-0005 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:55:54+01:00,60,,500,FALSE,MAXGEAR-390005,0,0,0,[]
4017,4017,4017,8.13591E+12,Maxgear 39-0004 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:55:50+01:00,28,,500,FALSE,MAXGEAR-390004,0,0,0,[]
4018,4018,4018,8.13591E+12,Maxgear 39-0003 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:55:45+01:00,53,,500,FALSE,MAXGEAR-390003,0,0,0,[]
4019,4019,4019,8.13591E+12,Maxgear 39-0002 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:55:41+01:00,28,,500,FALSE,MAXGEAR-390002,0,0,0,[]
4020,4020,4020,8.13591E+12,Maxgear 39-0001 Wiper Blade,MaXgear,Wiper Blades,Wiper Blade,2023-07-26T14:55:37+01:00,44,,500,FALSE,MAXGEAR-390001,0,0,0,[]
4021,4021,4021,8.13591E+12,Master-Sport 65/55-D-Set-Ms Wiper Blade,Master-Sport,Wiper Blades,Wiper Blade,2023-07-26T14:55:34+01:00,155,,390,FALSE,MASTER-SPORT-6555DSETMS,0,0,0,[]
4022,4022,4022,8.13591E+12,Master-Sport 28-B-Pcs-Ms Wiper Blade,Master-Sport,Wiper Blades,Wiper Blade,2023-07-26T14:55:30+01:00,31,,210,FALSE,MASTER-SPORT-28BPCSMS,0,0,0,[]
4023,4023,4023,8.13591E+12,Master-Sport 26-Bus-Pcs-Ms Wiper Blade,Master-Sport,Wiper Blades,Wiper Blade,2023-07-26T14:55:25+01:00,21,,140,FALSE,MASTER-SPORT-26BUSPCSMS,0,0,0,[]
4024,4024,4024,8.13591E+12,Master-Sport 24-Bus-Pcs-Ms Wiper Blade,Master-Sport,Wiper Blades,Wiper Blade,2023-07-26T14:55:21+01:00,21,,200,FALSE,MASTER-SPORT-24BUSPCSMS,0,0,0,[]
4025,4025,4025,8.13591E+12,Master-Sport 24-B-Pcs-Ms Wiper Blade,Master-Sport,Wiper Blades,Wiper Blade,2023-07-26T14:55:18+01:00,32,,180,FALSE,MASTER-SPORT-24BPCSMS,0,0,0,[]
4026,4026,4026,8.13591E+12,Master-Sport 23-B-Pcs-Ms Wiper Blade,Master-Sport,Wiper Blades,Wiper Blade,2023-07-26T14:55:14+01:00,24,,200,FALSE,MASTER-SPORT-23BPCSMS,0,0,0,[]
4027,4027,4027,8.13591E+12,Master-Sport 22-B-Pcs-Ms Wiper Blade,Master-Sport,Wiper Blades,Wiper Blade,2023-07-26T14:55:10+01:00,23,,190,FALSE,MASTER-SPORT-22BPCSMS,0,0,0,[]
4028,4028,4028,8.13591E+12,Master-Sport 21-Spo-Pcs-Ms Wiper Blade,Master-Sport,Wiper Blades,Wiper Blade,2023-07-26T14:55:06+01:00,17,,160,FALSE,MASTER-SPORT-21SPOPCSMS,0,0,0,[]
4029,4029,4029,8.13591E+12,Master-Sport 21-Pcs-Ms Wiper Blade,Master-Sport,Wiper Blades,Wiper Blade,2023-07-26T14:55:02+01:00,17,,120,FALSE,MASTER-SPORT-21PCSMS,0,0,0,[]
4030,4030,4030,8.13591E+12,Master-Sport 21-B-Pcs-Ms Wiper Blade,Master-Sport,Wiper Blades,Wiper Blade,2023-07-26T14:54:58+01:00,26,,170,FALSE,MASTER-SPORT-21BPCSMS,0,0,0,[]
4031,4031,4031,8.13591E+12,Master-Sport 20-Spo-Pcs-Ms Wiper Blade,Master-Sport,Wiper Blades,Wiper Blade,2023-07-26T14:54:55+01:00,21,,150,FALSE,MASTER-SPORT-20SPOPCSMS,0,0,0,[]
4032,4032,4032,8.13591E+12,Master-Sport 20-Set/2/-Ms Wiper Blade For Lada Samara,Master-Sport,Wiper Blades,Wiper Blade,2023-07-26T14:54:51+01:00,28,,230,FALSE,MASTER-SPORT-20SET2MS,0,0,0,[]
4033,4033,4033,8.13591E+12,Master-Sport 20-Pcs-Ms Wiper Blade,Master-Sport,Wiper Blades,Wiper Blade,2023-07-26T14:54:48+01:00,15,,100,FALSE,MASTER-SPORT-20PCSMS,0,0,0,[]
4034,4034,4034,8.13591E+12,Master-Sport 20-Pcs-Eco/20/-Ms Wiper Blade,Master-Sport,Wiper Blades,Wiper Blade,2023-07-26T14:54:44+01:00,15,,100,FALSE,MASTER-SPORT-20PCSECO20MS,0,0,0,[]
4035,4035,4035,8.1359E+12,Mapco Hps Standard 104820HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:53:08+01:00,132,,500,FALSE,MAPCO-104820HPS,0,0,0,[]
4036,4036,4036,8.1359E+12,Mapco Hps Standard 104726HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:53:05+01:00,139,,500,FALSE,MAPCO-104726HPS,0,0,0,[]
4037,4037,4037,8.1359E+12,Mapco Hps Standard 104720HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:53:02+01:00,144,,500,FALSE,MAPCO-104720HPS,0,0,0,[]
4038,4038,4038,8.1359E+12,Mapco Hps Standard 104700HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:59+01:00,68,,500,FALSE,MAPCO-104700HPS,0,0,0,[]
4039,4039,4039,8.1359E+12,Mapco Hps Standard 104700/2Hps Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:55+01:00,165,,500,FALSE,MAPCO-1047002HPS,0,0,0,[]
4040,4040,4040,8.1359E+12,Mapco Hps Standard 104650HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:52+01:00,81,,500,FALSE,MAPCO-104650HPS,0,0,0,[]
4041,4041,4041,8.1359E+12,Mapco Hps Standard 104650/2Hps Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:48+01:00,128,,500,FALSE,MAPCO-1046502HPS,0,0,0,[]
4042,4042,4042,8.1359E+12,Mapco Hps Standard 104600HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:45+01:00,78,,500,FALSE,MAPCO-104600HPS,0,0,0,[]
4043,4043,4043,8.1359E+12,Mapco Hps Standard 104600/2Hps Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:42+01:00,153,,500,FALSE,MAPCO-1046002HPS,0,0,0,[]
4044,4044,4044,8.1359E+12,Mapco Hps Standard 104575HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:39+01:00,61,,500,FALSE,MAPCO-104575HPS,0,0,0,[]
4045,4045,4045,8.1359E+12,Mapco Hps Standard 104550HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:35+01:00,64,,500,FALSE,MAPCO-104550HPS,0,0,0,[]
4046,4046,4046,8.1359E+12,Mapco Hps Standard 104550/2Hps Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:31+01:00,115,,500,FALSE,MAPCO-1045502HPS,0,0,0,[]
4047,4047,4047,8.1359E+12,Mapco Hps Standard 104525HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:28+01:00,62,,500,FALSE,MAPCO-104525HPS,0,0,0,[]
4048,4048,4048,8.1359E+12,Mapco Hps Standard 104525/2Hps Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:25+01:00,110,,500,FALSE,MAPCO-1045252HPS,0,0,0,[]
4049,4049,4049,8.1359E+12,Mapco Hps Standard 104521HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:21+01:00,136,,500,FALSE,MAPCO-104521HPS,0,0,0,[]
4050,4050,4050,8.1359E+12,Mapco Hps Standard 104500HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:18+01:00,59,,500,FALSE,MAPCO-104500HPS,0,0,0,[]
4051,4051,4051,8.1359E+12,Mapco Hps Standard 104500/2Hps Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:15+01:00,131,,500,FALSE,MAPCO-1045002HPS,0,0,0,[]
4052,4052,4052,8.1359E+12,Mapco Hps Standard 104475HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:12+01:00,56,,500,FALSE,MAPCO-104475HPS,0,0,0,[]
4053,4053,4053,8.1359E+12,Mapco Hps Standard 104475/2Hps Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:08+01:00,100,,500,FALSE,MAPCO-1044752HPS,0,0,0,[]
4054,4054,4054,8.1359E+12,Mapco Hps Standard 104450HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:05+01:00,56,,500,FALSE,MAPCO-104450HPS,0,0,0,[]
4055,4055,4055,8.1359E+12,Mapco Hps Standard 104450/2Hps Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:52:01+01:00,114,,500,FALSE,MAPCO-1044502HPS,0,0,0,[]
4056,4056,4056,8.1359E+12,Mapco Hps Standard 104425HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:58+01:00,54,,500,FALSE,MAPCO-104425HPS,0,0,0,[]
4057,4057,4057,8.1359E+12,Mapco Hps Standard 104420HPS Wiper Blade For Citro?? C4,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:54+01:00,154,,500,FALSE,MAPCO-104420HPS,0,0,0,[]
4058,4058,4058,8.1359E+12,Mapco Hps Standard 104400HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:50+01:00,52,,500,FALSE,MAPCO-104400HPS,0,0,0,[]
4059,4059,4059,8.1359E+12,Mapco Hps Standard 104400/2Hps Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:47+01:00,86,,500,FALSE,MAPCO-1044002HPS,0,0,0,[]
4060,4060,4060,8.1359E+12,Mapco Hps Standard 104350HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:41+01:00,67,,500,FALSE,MAPCO-104350HPS,0,0,0,[]
4061,4061,4061,8.1359E+12,Mapco Hps Standard 104350/2Hps Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:36+01:00,88,,500,FALSE,MAPCO-1043502HPS,0,0,0,[]
4062,4062,4062,8.1359E+12,Mapco Hps Standard 104320HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:32+01:00,128,,500,FALSE,MAPCO-104320HPS,0,0,0,[]
4063,4063,4063,8.1359E+12,Mapco Hps Standard 104124HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:29+01:00,79,,500,FALSE,MAPCO-104124HPS,0,0,0,[]
4064,4064,4064,8.1359E+12,Mapco Hps Standard 104123HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:25+01:00,64,,500,FALSE,MAPCO-104123HPS,0,0,0,[]
4065,4065,4065,8.1359E+12,Mapco Hps Standard 104122HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:22+01:00,76,,500,FALSE,MAPCO-104122HPS,0,0,0,[]
4066,4066,4066,8.1359E+12,Mapco Hps Standard 104121HPS Wiper Blade For Renault Megane,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:18+01:00,79,,500,FALSE,MAPCO-104121HPS,0,0,0,[]
4067,4067,4067,8.1359E+12,Mapco Hps Standard 104120HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:14+01:00,79,,500,FALSE,MAPCO-104120HPS,0,0,0,[]
4068,4068,4068,8.1359E+12,Mapco Hps Standard 104020HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:10+01:00,115,,500,FALSE,MAPCO-104020HPS,0,0,0,[]
4069,4069,4069,8.1359E+12,Mapco Hps Standard 104004HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:07+01:00,2128,,500,FALSE,MAPCO-104004HPS,0,0,0,[]
4070,4070,4070,8.1359E+12,Mapco 104650 Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:03+01:00,76,,500,FALSE,MAPCO-104650,0,0,0,[]
4071,4071,4071,8.1359E+12,Mapco 104525 Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:51:00+01:00,56,,500,FALSE,MAPCO-104525,0,0,0,[]
4072,4072,4072,8.1359E+12,Mapco 104425 Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:50:56+01:00,59,,500,FALSE,MAPCO-104425,0,0,0,[]
4073,4073,4073,8.1359E+12,Mapco 104401 Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:50:52+01:00,38,,500,FALSE,MAPCO-104401,0,0,0,[]
4074,4074,4074,8.1359E+12,Mapco 104375HPS Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:50:48+01:00,48,,500,FALSE,MAPCO-104375HPS,0,0,0,[]
4075,4075,4075,8.1359E+12,Mapco 104351 Wiper Blade,MAPCO,Wiper Blades,Wiper Blade,2023-07-26T14:50:44+01:00,32,,500,FALSE,MAPCO-104351,0,0,0,[]
4076,4076,4076,8.1359E+12,Magneti Marelli 000607004200 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:50:38+01:00,104,,500,FALSE,MAGNETI MARELLI-000607004200,0,0,0,[]
4077,4077,4077,8.1359E+12,Magneti Marelli 000606504200 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:50:33+01:00,102,,500,FALSE,MAGNETI MARELLI-000606504200,0,0,0,[]
4078,4078,4078,8.1359E+12,Magneti Marelli 000606003080 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:50:30+01:00,137,,500,FALSE,MAGNETI MARELLI-000606003080,0,0,0,[]
4079,4079,4079,8.1359E+12,Magneti Marelli 000605500110 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:50:26+01:00,88,,500,FALSE,MAGNETI MARELLI-000605500110,0,0,0,[]
4080,4080,4080,8.1359E+12,Magneti Marelli 000606010400 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:50:22+01:00,94,,500,FALSE,MAGNETI MARELLI-000606010400,0,0,0,[]
4081,4081,4081,8.1359E+12,Magneti Marelli 000737500000 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:50:18+01:00,77,,500,FALSE,MAGNETI MARELLI-000737500000,0,0,0,[]
4082,4082,4082,8.1359E+12,Magneti Marelli 000737000000 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:50:15+01:00,77,,500,FALSE,MAGNETI MARELLI-000737000000,0,0,0,[]
4083,4083,4083,8.1359E+12,Magneti Marelli 000736500000 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:50:11+01:00,69,,500,FALSE,MAGNETI MARELLI-000736500000,0,0,0,[]
4084,4084,4084,8.1359E+12,Magneti Marelli 000736000000 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:50:04+01:00,71,,500,FALSE,MAGNETI MARELLI-000736000000,0,0,0,[]
4085,4085,4085,8.1359E+12,Magneti Marelli 000735800000 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:50:00+01:00,64,,500,FALSE,MAGNETI MARELLI-000735800000,0,0,0,[]
4086,4086,4086,8.1359E+12,Magneti Marelli 000735500000 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:58+01:00,91,,500,FALSE,MAGNETI MARELLI-000735500000,0,0,0,[]
4087,4087,4087,8.1359E+12,Magneti Marelli 000735300000 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:55+01:00,87,,500,FALSE,MAGNETI MARELLI-000735300000,0,0,0,[]
4088,4088,4088,8.1359E+12,Magneti Marelli 000735000000 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:52+01:00,67,,500,FALSE,MAGNETI MARELLI-000735000000,0,0,0,[]
4089,4089,4089,8.1359E+12,Magneti Marelli 000734800000 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:48+01:00,63,,500,FALSE,MAGNETI MARELLI-000734800000,0,0,0,[]
4090,4090,4090,8.1359E+12,Magneti Marelli 000734500000 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:45+01:00,82,,500,FALSE,MAGNETI MARELLI-000734500000,0,0,0,[]
4091,4091,4091,8.1359E+12,Magneti Marelli 000734300000 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:42+01:00,55,,500,FALSE,MAGNETI MARELLI-000734300000,0,0,0,[]
4092,4092,4092,8.1359E+12,Magneti Marelli 000734000000 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:39+01:00,77,,500,FALSE,MAGNETI MARELLI-000734000000,0,0,0,[]
4093,4093,4093,8.1359E+12,Magneti Marelli 000733800000 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:35+01:00,56,,500,FALSE,MAGNETI MARELLI-000733800000,0,0,0,[]
4094,4094,4094,8.1359E+12,Magneti Marelli 000733500000 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:32+01:00,58,,500,FALSE,MAGNETI MARELLI-000733500000,0,0,0,[]
4095,4095,4095,8.1359E+12,Magneti Marelli 000723180357 Wiper Blade For Dacia Sandero Ii,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:29+01:00,120,123,500,TRUE,MAGNETI MARELLI-000723180357,0,0,0,[]
4096,4096,4096,8.1359E+12,Magneti Marelli 000723180356 Wiper Blade For Dacia Dokker Estate (Ke_),Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:26+01:00,70,71,500,TRUE,MAGNETI MARELLI-000723180356,0,0,0,[]
4097,4097,4097,8.1359E+12,Magneti Marelli 000723180355 Wiper Blade For Dacia Logan,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:22+01:00,65,64,500,TRUE,MAGNETI MARELLI-000723180355,0,0,0,[]
4098,4098,4098,8.1359E+12,Magneti Marelli 000723180354 Wiper Blade For Dacia Duster,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:19+01:00,65,64,500,TRUE,MAGNETI MARELLI-000723180354,0,0,0,[]
4099,4099,4099,8.1359E+12,Magneti Marelli 000723180353 Wiper Blade For Seat Toledo Iv Hatchback (Kg3),Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:15+01:00,70,71,500,TRUE,MAGNETI MARELLI-000723180353,0,0,0,[]
4100,4100,4100,8.1359E+12,Magneti Marelli 000723180352 Wiper Blade For Seat Leon Iii Hatchback (5F1),Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:12+01:00,70,70,500,TRUE,MAGNETI MARELLI-000723180352,0,0,0,[]
4101,4101,4101,8.1359E+12,"Magneti Marelli 000723180351 Wiper Blade For Seat Ibiza Iv Hatchback (6J5, 6P1)",Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:08+01:00,120,119,500,TRUE,MAGNETI MARELLI-000723180351,0,0,0,[]
4102,4102,4102,8.1359E+12,Magneti Marelli 000723180350 Wiper Blade For Seat Ibiza Ii (6K1),Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:04+01:00,120,122,500,TRUE,MAGNETI MARELLI-000723180350,0,0,0,[]
4103,4103,4103,8.1359E+12,Magneti Marelli 000723180349 Wiper Blade,Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:49:01+01:00,70,70,500,TRUE,MAGNETI MARELLI-000723180349,0,0,0,[]
4104,4104,4104,8.1359E+12,Magneti Marelli 000723180348 Wiper Blade For Seat Exeo Saloon (3R2),Magneti Marelli,Wiper Blades,Wiper Blade,2023-07-26T14:48:59+01:00,65,65,500,TRUE,MAGNETI MARELLI-000723180348,0,0,0,[]
